id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1091927498071762434,A flat nearby Plaça Catalunya,562011925,Roman,Eixample,la Dreta de l'Eixample,41.38583,2.1667,Entire home/apt,154,3,0,,,2,133,0,HUTB-007831
1094937143492330257,"¡Para ti!
Habitación individual",412032745,Patricia Janeth,Nou Barris,la Trinitat Nova,41.45268,2.18881,Private room,34,1,1,2024-03-12,1,3,241,1,Exempt
1091930281246224885,Bright apartment with terrace - Trendy area,12111661,Delphine,Eixample,Sant Antoni,41.37804819999999,2.1612297,Entire home/apt,200,31,0,,,1,40,0,
1094945855753000721,Habitación doble o de uso individual como en casa.,412032745,Patricia Janeth,Sant Andreu,la Trinitat Vella,41.45412,2.18945,Private room,39,1,2,2024-03-19,2,3,0,2,Exempt
1094958634749373787,Apartamento entero,505921191,Quintin,Les Corts,la Maternitat i Sant Ramon,41.37716,2.12439,Entire home/apt,130,2,1,2024-03-14,1,2,142,1,Exempt
1091999382768318699,Double sunny room 5 minutes to the beach,467667733,Alexander,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.408992930898,2.2113773718837564,Private room,85,3,0,,,1,281,0,hutb-010802
1095017781026811098,21CRM616 - Fantastic & tipical Catalonian flat,9400556,Loca Bcn,Sants-Montjuïc,el Poble Sec,41.37415826292939,2.1626500264578263,Entire home/apt,58,1,0,,,65,325,0,HUTB-005347
1095109967443326840,Habitación con ventana,562943575,Leandro Florencio,Horta-Guinardó,el Baix Guinardó,41.410673879811604,2.1726080636374103,Private room,100,1,1,2024-02-25,1,1,89,1,Exempt
1092035868617860266,Cozy room with double bed,562198039,Cesar,Sants-Montjuïc,Sants,41.375126498545804,2.1380962172377496,Private room,30,7,0,,,1,8,0,Exempt
1095136566610643254,Las ramblas Barcelona,8157090,Adrian,Ciutat Vella,el Raval,41.37781,2.17307,Entire home/apt,45,28,0,,,4,133,0,Exempt
1092075282379261785,A full furnished flat in Sarriá,562210730,Polyana,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39769,2.14335,Entire home/apt,157,5,0,,,1,29,0,Exempt
1095158419181050029,R0135- Hab.con terraza privada y AC en Poble Sec,357946540,Enter,Sants-Montjuïc,el Poble Sec,41.37452758897768,2.166481936219465,Private room,30,33,0,,,355,304,0,
1095177401633057821,A-SPF1A0R1- Apartamento en Sant Gervasi,357946540,Enter,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39688,2.14761,Entire home/apt,120,33,0,,,355,167,0,
1092450318366620031,city center 3 bedrooms + terase,10044989,Vincent,Sants-Montjuïc,el Poble Sec,41.373761714401304,2.170555942371029,Entire home/apt,115,5,1,2024-03-04,1,20,105,1,HUTB-005837
1095307196493719729,Your BCN home! (Room Miró),3837181,Diego,Eixample,la Nova Esquerra de l'Eixample,41.37963,2.15366,Private room,102,1,0,,,6,302,0,Exempt
1092468897514023518,"Bright, beautiful, comfortable!",143926375,Polina,Nou Barris,les Roquetes,41.44737,2.1739,Entire home/apt,100,32,0,,,1,213,0,Exempt
1095373741086520136,Barcelona Eliselwa Suite 1,535044338,Eliselwa,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40398944562491,2.139369889940827,Entire home/apt,102,31,0,,,1,363,0,
1095418574180674532,Cozy apartment in Gracia,1391607,Sh,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40959222004128,2.1623877920337833,Entire home/apt,120,3,3,2024-03-18,3,139,0,3,HUTB-001738
1092469011114300075,Modern Apartment Sagrada Familia,53433744,Jana,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40481651102123,2.1691743935701076,Private room,119,31,0,,,1,269,0,
1095455545458369255,Cozy apartment with balcony,66296022,Suzy,Ciutat Vella,la Barceloneta,41.37827,2.18768,Entire home/apt,70,32,0,,,35,79,0,
1095541312282650648,"Blueground | Les Corts, balcony, furnished",447375626,Blueground,Sants-Montjuïc,Sants,41.3795251,2.132123899999999,Entire home/apt,103,31,0,,,111,339,0,
1092475663386424491,Twin Room Plaza Catalunya/La Rambla,534870364,Juan,Ciutat Vella,el Barri Gòtic,41.38404907983528,2.1729331901340494,Private room,62,1,2,2024-03-04,2,17,144,2,Exempt
1095576649835054148,Q4 Pequeña Habitación Privada,413160011,Loucie And John,Gràcia,la Vila de Gràcia,41.404087723310404,2.1620344238753586,Private room,30,32,1,2024-02-24,1,9,164,1,Exempt
1092511833150879628,Piso en Barceloneta,562305617,Irene,Ciutat Vella,la Barceloneta,41.38298,2.18823,Entire home/apt,103,1,1,2024-03-10,1,1,106,1,Exempt
1095624268968119880,Apartamento Parc Güell,4662834,Cristina,Horta-Guinardó,Horta,41.43773789999999,2.1558834,Entire home/apt,200,32,0,,,1,127,0,
1092522210836543258,Habitación doble con desayuno,559778219,Cristina,Eixample,la Dreta de l'Eixample,41.393556365445924,2.1580578937395827,Private room,500,1,0,,,8,269,0,HB004698
1095696986148498776,"sw1 Nice 3 bedroom apartment 2 bathrooms, Gothic",1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.37891849541584,2.1774854439309657,Entire home/apt,471,1,0,,,169,37,0,HUTB-013603
1092523713612716730,Habitación doble con desayuno,559778219,Cristina,Eixample,l'Antiga Esquerra de l'Eixample,41.39222758508209,2.158329564201807,Private room,500,1,0,,,8,269,0,HB004697
1092528299010874108,Habitación superior con desayuno,559778219,Cristina,Eixample,l'Antiga Esquerra de l'Eixample,41.39398040260275,2.1564578290705922,Private room,500,1,0,,,8,269,0,HB004698
1095751409776632471,Exclusive GV by Turyhost,4092116,Turyhost,Eixample,Sant Antoni,41.380575154177976,2.1583895188419673,Entire home/apt,644,32,0,,,6,228,0,HUTB-009412
1095751576710506497,Royal Center by Turyhost,4092116,Turyhost,Eixample,la Dreta de l'Eixample,41.39709,2.17179,Entire home/apt,632,32,0,,,6,258,0,HUTB-009418
1095807116557377949,Barcelona Vibes_Centro,461806653,Borjas,Sants-Montjuïc,Hostafrancs,41.37930588553127,2.142225225727031,Entire home/apt,254,3,0,,,4,248,0,HUTB-011729
1092529631573522878,Habitación superior con desayuno,559778219,Cristina,Eixample,l'Antiga Esquerra de l'Eixample,41.39365204458895,2.156310456127174,Private room,500,1,0,,,8,269,0,HB004698
1095828575338716711,Dark Poblenou by Turyhost,4092116,Turyhost,Sant Martí,el Poblenou,41.3996591964996,2.2040304961806587,Entire home/apt,706,32,0,,,6,230,0,HUTB-009418
1092530842416587831,Habitación superior con desayuno,559778219,Cristina,Eixample,la Dreta de l'Eixample,41.393886142910816,2.1580666886568465,Private room,500,1,0,,,8,269,0,HB004698
1092556855356258080,Habitación Playa Barceloneta,171012119,Morgana,Ciutat Vella,la Barceloneta,41.37755,2.19195,Private room,97,1,0,,,2,10,0,Exempt
1092559540939383688,"VM1 Habitacion doble, centro!",339646588,Emilio,Eixample,Sant Antoni,41.37581,2.15284,Private room,84,1,3,2024-03-09,3,13,88,3,HUTB-283716
1095832353762951436,Brown Ocean by Turyhost,4092116,Turyhost,Sant Martí,el Poblenou,41.39822,2.20352,Entire home/apt,449,32,0,,,6,230,0,HUTB-009411
1092577120559501036,"VM2 Habitación doble, centro!",339646588,Emilio,Eixample,Sant Antoni,41.37571,2.1523,Private room,73,1,1,2024-03-03,1,13,90,1,HUTB-638463
1092581195355477547,"VM3 Single room, center!",339646588,Emilio,Eixample,Sant Antoni,41.3757,2.1517,Private room,73,1,0,,,13,90,0,HUTB-738362
1092584598633372417,"VM4 Habitación doble, centro!",339646588,Emilio,Eixample,Sant Antoni,41.37583,2.15144,Private room,73,1,2,2024-02-27,2,13,90,2,HUTB-847282
1096087211942259427,4 Habitaciones para estudiantes,64805231,Marc,Sants-Montjuïc,Sants - Badal,41.37606964141672,2.125036004307346,Entire home/apt,100,31,0,,,36,265,0,
1092591785783325905,"VM5 Habitacion doble, centro!",339646588,Emilio,Eixample,Sant Antoni,41.37578,2.15106,Private room,73,1,2,2024-03-13,2,13,88,2,HUTB-847291
1092596169314550155,Moderno Piso en pleno Centro de Barcelona,389605038,Winahost,Ciutat Vella,el Raval,41.3792,2.17422,Entire home/apt,155,1,0,,,7,217,0,Exempt
1092602251360719606,Habitación doble para parejas,434177465,Guido,Horta-Guinardó,Montbau,41.4320217,2.1410682,Private room,44,31,0,,,2,290,0,
1096110417333546853,Sweet Inn | Urban  Apt near Miro Park,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,41.378612944914806,2.1471690700624553,Entire home/apt,149,1,1,2024-03-03,1,233,257,1,HUTB-007259
1092639712383048394,Intimate and warm Refuge Poblesec Centre Barcelona,1744516,Silvia & Luís,Sants-Montjuïc,el Poble Sec,41.37292210089373,2.1601317233079222,Entire home/apt,52,32,0,,,34,226,0,
1092646864498283892,Habitación con baño privado y estudio,72378023,Rita,Eixample,la Dreta de l'Eixample,41.39963,2.16657,Private room,58,31,0,,,1,280,0,
1096125310255608510,Room with exterior window LLU3990003,518888520,Aticco Living,Sant Martí,el Besòs i el Maresme,41.4125823,2.2169018,Private room,28,32,0,,,61,186,0,
1096204616038822606,Diagonal style apartment cerca Sants estación,4906099,Jordi,Les Corts,les Corts,41.3871484,2.1351746,Entire home/apt,152,2,2,2024-03-10,2,7,107,2,HUTB-002520
1096224512992496404,Room with private bathroom SAL0120002,518888520,Aticco Living,Ciutat Vella,el Raval,41.3783863,2.1645379,Private room,46,32,0,,,61,197,0,
1092687679191258445,Piso de 4 habitaciones en Santa Caterina,357946540,Enter,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38820824187611,2.1803287870654744,Entire home/apt,134,33,0,,,355,167,0,
1092688478404271531,Apartment with shared pool & garden,390770038,Rightplace,Eixample,l'Antiga Esquerra de l'Eixample,41.391280649605896,2.1587576516306557,Entire home/apt,95,31,0,,,6,286,0,
1092706978304209022,Cozy apt. in Eixample,299462,Stay U-Nique,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40397286256658,2.1708994858312547,Entire home/apt,181,2,1,2024-02-27,1,149,343,1,HUTB-008534
1096241553383420483,Lightful apartment in P. Nou,193874212,Clara,Sant Martí,la Vila Olímpica del Poblenou,41.39463095103234,2.198244002963834,Entire home/apt,85,32,0,,,41,243,0,
1092708743277116983,"Bonita habitación en el centro, Paseo San Juan",562348157,Eva Maria,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.402135453494516,2.166007223104951,Private room,22,32,0,,,1,213,0,Exempt
1096252722689214649,"Alohause | Acogedora y luminosa hab, desk, ducha",204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38257898010325,2.1839661664454715,Private room,23,31,0,,,43,151,0,
1092761278912891329,Beautiful room with terrace,2407716,Lisa,Sant Martí,el Camp de l'Arpa del Clot,41.40895655709488,2.1833386086690445,Private room,110,2,0,,,1,9,0,Exempt
1096296241503867817,Nice flat w/rooftop Barceloneta,66296022,Suzy,Ciutat Vella,la Barceloneta,41.38257766895674,2.187989949604725,Entire home/apt,95,32,0,,,35,132,0,Exempt
1096376056778870966,N2 Habitación Privada cerca Metro,413160011,Loucie And John,Gràcia,la Vila de Gràcia,41.40749,2.15281,Private room,29,32,0,,,9,164,0,Exempt
1096380625773447439,Agradable apartamento,530035204,Luis Miguel,Ciutat Vella,el Raval,41.379808713866225,2.1673669124686015,Entire home/apt,117,1,1,2024-03-04,1,3,219,1,Exempt
1092860320659023610,"Cosy 3 bedrooms , city center + balcony #4",10044989,Vincent,Sants-Montjuïc,el Poble Sec,41.37093020777833,2.159244773591675,Entire home/apt,110,5,2,2024-03-05,2,20,0,2,HUTB-009681
1092863846092341865,Private room near Sagrada familia,562368356,Touria,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.409849392805235,2.1637321368723583,Private room,56,1,0,,,1,73,0,Exempt
1092880402857015717,Habitación en centro Barcelona,445736570,Isabel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38441,2.17843,Private room,100,32,2,2024-03-04,2,2,13,2,Exempt
1096387700944427742,Estudio ideally for couples in old town,612665,Oscar,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38698,2.18067,Entire home/apt,158,32,0,,,5,118,0,Exempt
1096396350857676391,LaCoupleHome,548840813,LaHomeBarcelona,Eixample,Sant Antoni,41.3795,2.16086,Entire home/apt,109,32,0,,,3,219,0,
1092938165463973046,R0435- Hab. interior en l'Eixample,357946540,Enter,Eixample,la Nova Esquerra de l'Eixample,41.38619699835999,2.1443194424894982,Private room,23,33,0,,,355,136,0,
1096419753011580653,Encantador piso en el barrio más emblemático,449867558,Cristina,Gràcia,la Vila de Gràcia,41.40384189468784,2.15500875396728,Entire home/apt,69,31,0,,,2,152,0,
1096463031338581161,The finest and peaceful suite,104453624,Celine,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3983854,2.1436702,Private room,170,31,0,,,1,179,0,Exempt
1092953584748302593,R0437 - Hab. Acogedora con A/C,357946540,Enter,Les Corts,les Corts,41.38575280742735,2.1426208094079864,Private room,27,33,0,,,355,167,0,
1092968605537461067,R0439- Hab. Exterior en l'Eixample,357946540,Enter,Les Corts,les Corts,41.3855788221984,2.142391713859954,Private room,30,33,0,,,355,136,0,
1096497403973070056,B1D Habitación individual!,443251325,Leo,Sants-Montjuïc,Sants - Badal,41.37578,2.12536,Private room,73,1,0,,,6,89,0,HUTB-737388
1093002955607477332,SMF2A1R1 - Hab. con AC en Poble Sec,357946540,Enter,Sants-Montjuïc,el Poble Sec,41.37471074220812,2.1737096637848565,Private room,32,33,0,,,355,269,0,
1096526279417694826,Apartament in Baix Guinardo,424102879,Anderson,Horta-Guinardó,el Baix Guinardó,41.4118873,2.1634708,Entire home/apt,190,2,0,,,2,340,0,Exempt
1096549635844180821,Increíble habitación Sagrada Familia con Ventana,192490735,Alerson,Horta-Guinardó,el Baix Guinardó,41.407873,2.1685439,Private room,80,3,0,,,3,169,0,Exempt
1093345344513453464,Preciosa habitación al lado de Plaza España,367041953,Maria,Eixample,la Nova Esquerra de l'Eixample,41.378881384641495,2.1520557444160273,Private room,81,1,0,,,13,236,0,Exempt
1093353791090172976,Bonita habitación con 2 camas,367041953,Maria,Eixample,Sant Antoni,41.376749720706734,2.151716181604446,Private room,66,1,0,,,13,209,0,Exempt
1093386631105019386,Family flat/community area/pool,6868859,Elena,Sant Martí,la Vila Olímpica del Poblenou,41.391624356070224,2.193325607409653,Entire home/apt,84,31,0,,,1,118,0,
1096580348056185517,Habitación luminosa cerca de Sants y Plaza España,85855086,Elsa,Sants-Montjuïc,la Bordeta,41.37013,2.13805,Private room,42,1,0,,,1,15,0,Exempt
1093392948892027718,Spacious Room next to La Rambla,534870364,Juan,Ciutat Vella,el Raval,41.38363,2.17096,Private room,95,1,1,2024-02-23,1,17,124,1,Exempt
1093961898025756222,Molino Theatre 1.1,504099692,Pere Eugeni,Sants-Montjuïc,el Poble Sec,41.37425,2.16804,Entire home/apt,126,3,0,,,3,223,0,HUTB-008401
1096600818695817735,M4 Habitación Sol y Balcón,413160011,Loucie And John,Gràcia,la Vila de Gràcia,41.40811357537921,2.155569387341781,Private room,28,32,0,,,9,174,0,Exempt
1093965472680719911,piso centrico,562324330,Nino,Sant Andreu,Sant Andreu,41.43112,2.18289,Private room,61,1,3,2024-03-17,3,1,0,3,Exempt
1096831797159484408,Diagonal Forum,47171261,Lodging Team,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.41055,2.21026,Entire home/apt,112,32,0,,,74,94,0,Exempt
1093993528206429458,Precioso apartamento en excelente ubicación,248046561,Anna,Eixample,la Dreta de l'Eixample,41.3963,2.17593,Entire home/apt,80,32,0,,,1,269,0,
1096878337155942856,Habitación en pleno centro,443236821,Yenifer,Ciutat Vella,el Barri Gòtic,41.38585,2.17321,Private room,30,31,0,,,1,270,0,
1096890525206181119,AB Eixample  Batllo Atic,4459553,AB Apartment Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.3893,2.15117,Entire home/apt,68,1,0,,,196,19,0,HUTB-000000
1094004030205430340,Beautiful apartment in Gracia near Park Güell,147515321,Laura,Sarrià-Sant Gervasi,el Putxet i el Farró,41.408714318443245,2.1462529123696923,Entire home/apt,155,31,0,,,1,255,0,
1096892007862950120,Loft in the heart of Barcelona with panoramic view,550473262,Xavi,Eixample,l'Antiga Esquerra de l'Eixample,41.38636560668692,2.1534660916283794,Entire home/apt,100,1,0,,,1,365,0,Exempt
1096894506388133220,Your oasis in BCN! (Room 2),3837181,Diego,Sants-Montjuïc,Sants - Badal,41.37455856813773,2.1265341321778735,Private room,70,1,0,,,6,77,0,Exempt
1096969555168929837,Citytrip Barceloneta Beach,557047539,Home Advice Spain,Ciutat Vella,el Barri Gòtic,41.3808885,2.1812758,Entire home/apt,209,1,0,,,4,129,0,HUTB-003342
1096978613250720149,AB Margarit VI,4459553,AB Apartment Barcelona,Sants-Montjuïc,el Poble Sec,41.37293,2.16455,Entire home/apt,52,1,0,,,196,19,0,HUTB-000000
1094098604019708950,apartamento centro barcelona,562658100,Amilcar,Sant Andreu,el Congrés i els Indians,41.42522,2.18416,Entire home/apt,163,4,0,,,1,152,0,hutb-152633
1094122630536853526,Aussicht aufs Meer - 2 min zum Strand,338496609,Maria,Ciutat Vella,la Barceloneta,41.37553368850304,2.189805983593064,Private room,76,1,0,,,2,195,0,HUTB-546786
1096995225877390982,Cute room near Joan Guell,514894479,Merlan,Sants-Montjuïc,Sants,41.379798908470804,2.1318889161847663,Private room,56,2,1,2024-03-10,1,10,54,1,HUTB-584937
1097002486684048316,Barcelona Home with a View,239550764,Jaye Anne,Ciutat Vella,el Raval,41.38132,2.1697,Entire home/apt,39,32,0,,,20,172,0,
1097016093641298325,Big apartment in Sagrada Familia,1391607,Sh,Sant Martí,el Camp de l'Arpa del Clot,41.40989,2.18034,Entire home/apt,513,3,0,,,139,169,0,HUTB-000774
1097020312180992218,A 6min a pie de Sagrada Familia,496740042,Anna,Eixample,la Sagrada Família,41.4080777,2.1728293,Private room,18,31,0,,,1,257,0,Exempt
1097187017803992791,Habitación en piso con terraza,563446111,Beverly,Sant Andreu,Navas,41.4176549950444,2.188555486500263,Private room,40,1,1,2024-03-10,1,1,0,1,Exempt
1097201488289769785,52ROC619 - New Flat near Plaza España,9400556,Loca Bcn,Eixample,la Nova Esquerra de l'Eixample,41.38196,2.15136,Entire home/apt,75,1,0,,,65,331,0,HUTB-007136
1097034495651279471,Gava - 3 bedrooms and terrace in Sagrada Família,346367515,Ukio,Eixample,la Sagrada Família,41.40282205316282,2.1784817757601695,Entire home/apt,137,31,0,,,358,258,0,
1097210133743556276,Q1 Habitación Privada Sol y Montaña,413160011,Loucie And John,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40301148446248,2.1637026242139332,Private room,28,32,0,,,9,90,0,Exempt
1097292181556636275,Hospital clinic BCN center,378683954,Elaine,Eixample,l'Antiga Esquerra de l'Eixample,41.39221269999999,2.1517868,Private room,54,2,0,,,7,180,0,Exempt
1097112004227821816,Luxury apartment St. Gervasi,314495849,Chris,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40342,2.13847,Entire home/apt,170,3,0,,,3,8,0,Exempt
1097558294998209760,Beatiful sunny garden apartment,2262273,Serket,Sant Martí,Provençals del Poblenou,41.41332,2.20912,Entire home/apt,68,32,0,,,27,336,0,Exempt
1097562641978779981,Cómodo apartamento en Urgell,1391607,Sh,Eixample,Sant Antoni,41.381362133776015,2.160110876598664,Entire home/apt,300,3,0,,,139,4,0,HUTB-076185
1097608849584615722,Amplio apartamento en el centro,210718013,Sans Souci 25 Cb,Eixample,la Dreta de l'Eixample,41.3920594,2.1739426,Entire home/apt,115,31,0,,,1,261,0,Exempt
1101422828601525673,Apartamento 115m2 para 10 pax,4085156,BBarcelona,Eixample,la Sagrada Família,41.408232,2.179164,Entire home/apt,555,3,0,,,23,163,0,HUTB-010737
1101430461937894007,Practico apartamento en Hospital Sant Pau,1391607,Sh,Horta-Guinardó,el Guinardó,41.41491663493651,2.178441273977727,Entire home/apt,450,3,1,2024-03-18,1,139,228,1,HUTB-007163
1097640380457177570,Eulalia's Pink Lodge,15884961,Enjoy,Eixample,la Sagrada Família,41.41056652162611,2.176188887498915,Entire home/apt,160,3,3,2024-03-13,3,8,308,3,HUTB-000806
1101433854100413540,Excellent apartment with balcony,66296022,Suzy,Ciutat Vella,la Barceloneta,41.38252807807013,2.1897503629394683,Entire home/apt,70,32,0,,,35,135,0,
1101442354420128132,Apartamento 115m2 para 10 pax,4085156,BBarcelona,Eixample,la Sagrada Família,41.408232,2.179164,Entire home/apt,299,3,0,,,23,142,0,HUTB-010745
1097640533209504754,Eulalia's Green Ecolodge,15884961,Enjoy,Sant Martí,el Camp de l'Arpa del Clot,41.41217,2.17621,Entire home/apt,167,3,0,,,8,354,0,HUTB-014728
1101450139970776164,Nuevo apartamento en el centro,11657346,Oriol,Sants-Montjuïc,el Poble Sec,41.37232061618348,2.1665106607361655,Entire home/apt,65,32,0,,,6,243,0,Exempt
1097641741278108659,Cozy apartment in the Eixample neighborhood,438136382,Home Club,Eixample,la Dreta de l'Eixample,41.3925978,2.1588577,Entire home/apt,130,30,0,,,35,288,0,Exempt
1097650810578042890,Serrat - 1 bedroom and office in Poblenou,346367515,Ukio,Sant Martí,el Poblenou,41.39617788780757,2.1983318511057366,Entire home/apt,120,31,0,,,358,329,0,
1097715460100212310,NOAH-HOME quality and design in the city center.,41832053,Sonia,Eixample,l'Antiga Esquerra de l'Eixample,41.38554246452279,2.158385349323088,Entire home/apt,136,31,0,,,5,258,0,Exempt
1101539057150562414,Habitación privada con aire 2pax,378683954,Elaine,Eixample,l'Antiga Esquerra de l'Eixample,41.38986603511023,2.151282978553629,Private room,50,2,0,,,7,168,0,Exempt
1097721490074308210,Familiar apartamento Gracia,144259355,Dmytro,Gràcia,la Vila de Gràcia,41.39724007789763,2.1593606148122064,Entire home/apt,111,3,0,,,8,30,0,HUTB-001689
1097734571896389460,Economica habitación cerca de Estación Sants,533287729,Olga,Eixample,la Nova Esquerra de l'Eixample,41.385050769398774,2.1430085552040397,Private room,79,1,1,2024-03-04,1,43,241,1,Exempt
1097747290610340673,Elegante y espaciosa habitación cerca de Sants,533287729,Olga,Eixample,la Nova Esquerra de l'Eixample,41.3853576465724,2.143417789841625,Private room,96,1,0,,,43,238,0,Exempt
1097775408568743552,Bright and spacious apartment,390770038,Rightplace,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40249,2.16899,Entire home/apt,113,31,0,,,6,57,0,
1097812366701981050,Habitación céntrica para dos,353119373,Joseph,Ciutat Vella,el Raval,41.38038389172093,2.1646129351418595,Private room,51,32,1,2024-03-05,1,11,0,1,Exempt
1097818092169833619,Calle Paris Super Stylish,178392708,Enjoy Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38934210656573,2.149697394729702,Entire home/apt,232,4,2,2024-03-16,2,14,0,2,HUTB-075690
1101562774911343534,11mall800- Big & Bright 2br Apartment,562920793,Brescia,Eixample,la Sagrada Família,41.405029327648535,2.1777013004597197,Entire home/apt,863,1,0,,,35,363,0,HUTB-000000
1097851064724260043,Luminoso ático con espectacular terraza con vistas,262283101,Javier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.383478095031656,2.1837118483121305,Entire home/apt,65,32,0,,,1,364,0,Exempt
1101610566803401058,Acogedora habitación en centro con 2 camas,500848411,Eliso,Eixample,l'Antiga Esquerra de l'Eixample,41.39267223761097,2.155656993404207,Private room,58,1,0,,,28,228,0,Exempt
1098261599708534960,El balcón de Sagrada Familia,1013855,Alejandro,Eixample,la Sagrada Família,41.4033228,2.1771483,Entire home/apt,222,4,1,2024-03-15,1,2,181,1,HUTB-009467
1101911440960748416,Sweet Inn | Comfortable 4BR by the Sagrada Familia,32037490,SweetInn,Eixample,la Sagrada Família,41.4068,2.17434,Entire home/apt,179,1,0,,,233,254,0,HUTB-004482
1098381372396011704,Habitación Chula en Centro de Barcelona,554006393,Anastasiya,Gràcia,la Vila de Gràcia,41.400888288974535,2.161927409617863,Private room,69,2,4,2024-03-15,4,2,214,4,Exempt
1101930489529452450,Room in Sants-Montjuïc BE20740002,518888520,Aticco Living,Sants-Montjuïc,Sants,41.38428,2.14123,Private room,28,32,0,,,61,269,0,
1101935264895304516,Sagrada Familia Room,539685683,Mikhail,Eixample,la Sagrada Família,41.405513167320116,2.1829202553551394,Private room,78,1,1,2024-03-16,1,4,226,1,Exempt
1098396528044878815,Habitacion Privada Sagrada Familia,413160011,Loucie And John,Gràcia,la Vila de Gràcia,41.39889429068061,2.1605600006591215,Private room,27,32,0,,,9,163,0,Exempt
1098459128588057580,Fantástico piso diseño,407025665,Javier,Ciutat Vella,el Raval,41.37952657107517,2.1648383810638947,Entire home/apt,49,32,0,,,12,164,0,
1101955619868903049,Room close to the beach MAS0150101,518888520,Aticco Living,Sant Martí,el Poblenou,41.3983915,2.1991268,Private room,41,32,0,,,61,228,0,
1098475722374258821,Bonita habitación doble,63481313,F,Ciutat Vella,el Raval,41.37947355483424,2.173860952852994,Private room,64,2,5,2024-03-19,5,9,0,5,Exempt
1098492350215543063,Habitación doble céntrica,63481313,F,Ciutat Vella,el Raval,41.379534232512455,2.1724323460113046,Private room,56,2,1,2024-03-02,1,9,26,1,Exempt
1101973517766559184,Duplex Lope de Vega,526274090,Maria,Sant Martí,el Poblenou,41.40275,2.20568,Entire home/apt,94,1,0,,,1,205,0,Exempt
1098642619191860965,Apartamento Entero Sagrada Familia,514668004,Gloria Y Fede,Horta-Guinardó,el Baix Guinardó,41.41026,2.16654,Entire home/apt,126,1,1,2024-03-15,1,1,172,1,Exempt
1101986986891916030,Room in center/AC/Near beach,352905148,Lucia Luna,Ciutat Vella,el Barri Gòtic,41.383068010049925,2.174615085955824,Private room,56,32,0,,,4,32,0,Exempt
1098777576186932979,Habitación doble/ double room,516331604,Marcelo,Ciutat Vella,el Raval,41.38100033366224,2.165000761057645,Private room,64,2,1,2024-03-10,1,2,0,1,Exempt
1099033746321126000,Habitación cerca del centro,181755778,Laura,Sant Andreu,la Sagrera,41.425276,2.1852716,Private room,40,1,1,2024-03-10,1,1,79,1,Exempt
1101988340822837220,Habitación con balcón en centro/cerca playa/AC,352905148,Lucia Luna,Ciutat Vella,el Barri Gòtic,41.38295745879738,2.1762137180830563,Private room,54,32,0,,,4,19,0,Exempt
1101989439968372518,Habitación individual/centro/cerca playa,352905148,Lucia Luna,Ciutat Vella,el Barri Gòtic,41.38074,2.17634,Private room,30,32,0,,,4,15,0,Exempt
1101990366663110985,Room in Center/Private balcony/AC,352905148,Lucia Luna,Ciutat Vella,el Barri Gòtic,41.38105690319012,2.17649337871602,Private room,66,32,0,,,4,24,0,Exempt
1099044411229263795,Spacious room for 4 people in 2 bunk beds,187790332,Carlos,Eixample,la Dreta de l'Eixample,41.39528637809437,2.1697004540216698,Private room,130,31,0,,,4,268,0,Exempt
1099146944544445148,Sun room in centre,514894479,Merlan,Ciutat Vella,el Raval,41.38374896423354,2.1700261957960896,Private room,57,2,0,,,10,96,0,HUTB-453865
1102004776544384804,Single sofa in the living room,289642035,Roberto,Ciutat Vella,el Raval,41.379039220689705,2.1648773158491417,Shared room,19,1,0,,,8,148,0,HUTB-183559
1102008364541645515,Room with desk CAS1030005,518888520,Aticco Living,Eixample,l'Antiga Esquerra de l'Eixample,41.38739349999999,2.1558813,Private room,31,32,0,,,61,235,0,
